rms_ch_0,rms_ch_1,rms_ch_2,rms_ch_3,rms_ch_4,rms_ch_5,rms_ch_6,rms_ch_7,rms_ch_8,rms_ch_9,rms_ch_10,rms_ch_11,rms_ch_12,rms_ch_13,rms_ch_14,rms_ch_15,gesture
5.10049,2.1633308,1.9157244,1.5132746,1.4089003,1.2688577,1.4747881,4.9122295,1.5,1.6248077,1.9887182,1.6232682,1.2727922,1.3583078,1.4798648,1.6970563,REST
5.2120056,2.266054,1.9583156,1.5652477,1.4247807,1.2903488,1.4508618,5.011487,1.4832398,1.6462078,1.8814888,1.5732132,1.339776,1.3546218,1.5116217,1.7073371,REST
4.9320383,2.2538855,1.9748418,1.5033296,1.3546218,1.264911,1.4899665,5.220632,1.430035,1.5604486,1.9377823,1.5811388,1.3266499,1.3190906,1.5297059,1.7449929,REST
5.375872,2.201136,1.9786359,1.566844,1.4247807,1.2429802,1.4474115,5.254046,1.454304,1.5182227,1.9685019,1.5716233,1.3490738,1.3076696,1.5313393,1.7748239,REST
4.959839,2.1805964,2.0892582,1.926136,1.454304,1.264911,1.3982131,4.909684,2.918904,1.9183326,2.317326,1.7306068,1.3820275,1.2767146,1.5329709,2.0904546,REST
4.1874814,2.0099752,2.3874671,2.2147236,1.6,1.4645818,1.3601471,3.9115214,2.9240384,2.10119,2.9664795,1.8721646,1.4,1.3019217,1.4983324,2.0297782,REST
3.5777087,1.9052559,2.5719643,2.3989582,1.6201851,1.8641351,1.3019217,2.942788,2.9283102,2.1260293,3.078961,1.979899,1.8452642,1.3546218,1.4815532,1.9735755,REST
2.1587033,1.811077,2.5612497,2.4207437,1.6077936,1.8947295,1.2429802,1.668832,2.946184,2.1307275,3.0372686,1.9836835,1.852026,1.339776,1.4628739,1.9235384,REST
1.3133925,1.5874507,2.3430748,2.1283798,1.5066519,1.8439089,1.1661904,1.1979148,1.4764823,1.7363756,2.6814175,1.839837,1.8096961,1.3490738,1.405347,1.496663,REST
1.4,1.4899665,1.8601075,1.7578396,1.3247641,1.6955825,1.183216,1.1853269,1.3982131,1.5033296,1.9493588,1.6628289,1.7790446,1.3453624,1.372953,1.4764823,REST
1.4916433,1.4525839,1.4849242,1.5,1.2786711,1.2549901,1.1789826,1.2247449,1.372953,1.3874437,1.5811388,1.5083103,1.352775,1.3076696,1.3472193,1.496663,REST
1.6881943,1.4696939,1.4159802,1.4017845,1.2288206,1.1937336,1.1423659,1.2688577,1.339776,1.3820275,1.5149257,1.4265343,1.3266499,1.3114877,1.3057564,1.4747881,REST
1.7521415,1.5149257,1.372953,1.3435029,1.1916375,1.1874342,1.1789826,1.2747549,1.3247641,1.3892444,1.5016658,1.421267,1.3152946,1.2884098,1.3228756,1.4866068,REST
1.767767,1.4882876,1.3304135,1.2227019,1.2288206,1.183216,1.2020816,1.2903488,1.3928388,1.4,1.4282857,1.4474115,1.2509996,1.2786711,1.356466,1.5132746,REST
1.7306068,1.5066519,1.3209845,1.2349089,1.2589679,1.1916375,1.1937336,1.2688577,1.4370108,1.4370108,1.43527,1.4560219,1.2206556,1.3152946,1.3453624,1.5149257,REST
1.781853,1.5811388,1.352775,1.2389512,1.2569805,1.1937336,1.2845232,1.2349089,1.4696939,1.4798648,1.4387494,1.4662879,1.2083046,1.2806249,1.3838352,1.5508063,REST
1.9052559,1.6340135,1.37659,1.2569805,1.2589679,1.2041595,1.2767146,1.2227019,1.4983324,1.4916433,1.4560219,1.405347,1.2529964,1.286468,1.3928388,1.554027,REST
1.9824228,1.7349352,1.4265343,1.3057564,1.2489996,1.1597414,1.2786711,1.2961481,1.5182227,1.4916433,1.4508618,1.4089003,1.3000001,1.2961481,1.3638182,1.5700318,REST
2.2124646,1.8193405,1.5165751,1.266886,1.2124356,1.2144958,1.3209845,1.37659,1.5132746,1.4696939,1.4747881,1.3856406,1.3490738,1.2529964,1.3619839,1.5921683,REST
2.1400933,1.8,1.5811388,1.266886,1.2509996,1.2062339,1.2786711,1.473092,1.5394804,1.4933184,1.4679918,1.3784049,1.3674794,1.3341664,1.317194,1.6124516,REST
2.2616365,1.8384776,1.6278821,1.3114877,1.266886,1.2,1.286468,1.5459626,1.5684388,1.5280707,1.4662879,1.4404861,1.356466,1.3095801,1.3190906,1.6077936,REST
2.3515952,1.8681542,1.6658331,1.3638182,1.356466,1.2589679,1.2529964,1.6140013,1.5937377,1.5313393,1.4679918,1.421267,1.3509257,1.3638182,1.328533,1.6077936,REST
2.4494898,1.9144189,1.7146429,1.372953,1.3674794,1.24499,1.2227019,2.2349496,1.5921683,1.5652477,1.4560219,1.4645818,1.339776,1.3892444,1.328533,1.6309507,REST
2.979933,2.0603397,1.8867962,1.4491377,1.3416407,1.3038405,1.3152946,3.0290263,1.56205,1.4882876,1.4282857,1.5198684,1.3601471,1.3509257,1.3379087,1.6628289,REST
3.1280985,2.013703,1.9078784,1.4142135,1.3435029,1.336039,1.3133925,3.435113,1.5066519,1.4933184,1.4404861,1.534601,1.3601471,1.4124447,1.3095801,1.7521415,REST
3.2572994,2.0832667,2.0248456,1.5,1.3416407,1.3509257,1.3892444,3.7302816,1.67332,1.9583156,2.2483327,1.6015618,1.3509257,1.356466,1.4071248,1.9962465,REST
3.0191057,2.008731,2.4413111,1.9672315,1.6248077,1.5684388,1.4142135,3.3645208,1.7535678,2.10119,2.4041631,1.7058722,1.6673332,1.3638182,1.4282857,1.9937402,REST
2.4093568,1.9583156,3.2969682,2.7431734,1.8627936,2.7919528,1.7058722,2.616295,1.7131841,2.1095023,2.4728525,1.805547,3.766298,2.1610184,1.43527,1.8867962,REST
2.2967367,2.2237356,4.1755238,3.4474628,2.1035686,3.3823068,2.513961,2.9376862,1.6748134,2.1505814,2.6645825,1.8708287,3.8418746,3.6262927,1.459452,1.812457,REST
1.9157244,2.0796633,4.2573466,3.5007143,2.1540658,3.5099857,2.522895,3.145632,1.4124447,1.7521415,2.2034066,1.9104973,3.9509492,3.8496752,1.4282857,1.459452,REST
1.8894444,1.9824228,3.994371,3.2825294,2.0964255,3.4576004,2.4819348,3.1898277,1.3000001,1.5890249,2.0223749,1.8096961,3.8111677,3.8425252,1.430035,1.3802173,REST
1.8708287,1.8207141,3.193744,2.6124701,1.9026297,2.5602734,2.238303,3.6898508,1.2806249,1.6155494,1.9248376,1.6852299,1.7478559,3.4770677,1.4404861,1.396424,REST
1.4017845,1.4422204,1.8069311,1.5313393,1.6124516,1.6777962,1.3076696,3.7716045,1.3228756,1.5165751,1.6232682,1.5827192,1.5984367,1.8774984,1.471394,1.3095801,REST
1.3228756,1.3838352,1.3322912,1.2589679,1.4611639,1.36565,1.2922847,3.859404,1.36565,1.4577379,1.4089003,1.4662879,1.3057564,1.3693064,1.4422204,1.3435029,REST
1.3190906,1.43527,1.3322912,1.1874342,1.2569805,1.2806249,1.36565,4.3548822,1.3820275,1.4017845,1.3910427,1.4124447,1.336039,1.372953,1.471394,1.3435029,REST
1.3416407,1.3322912,1.3114877,1.2103719,1.2349089,1.286468,1.3910427,4.5513735,1.3892444,1.3472193,1.4071248,1.6109004,1.5475787,1.317194,1.4949917,1.328533,REST
1.3416407,1.2922847,1.3190906,1.2489996,1.2767146,1.3341664,1.3416407,4.0595565,1.3892444,1.3784049,1.3892444,1.56205,1.5083103,1.3546218,1.4317821,1.3546218,REST
1.3693064,1.2786711,1.3982131,1.2206556,1.3114877,1.294218,1.2589679,3.947151,1.3838352,1.3453624,1.36565,1.5394804,1.5116217,1.3693064,1.4474115,1.3266499,REST
1.372953,1.2288206,1.3619839,1.2267845,1.3266499,1.2786711,1.2227019,3.5,1.3601471,1.3838352,1.4,1.5572411,1.5198684,1.396424,1.405347,1.3190906,REST
1.339776,1.3304135,1.3341664,1.2227019,1.328533,1.2267845,1.1937336,3.057777,1.372953,1.4,1.4035668,1.317194,1.3379087,1.4106736,1.4508618,1.3304135,REST
1.3747727,1.3190906,1.3619839,1.2349089,1.3114877,1.2020816,1.2165525,2.918904,1.3619839,1.3379087,1.4422204,1.371131,1.3747727,1.419507,1.4611639,1.3209845,REST
1.317194,1.3322912,1.3546218,1.2489996,1.2509996,1.1937336,1.2186058,2.2438805,1.3379087,1.4177446,1.430035,1.3583078,1.352775,1.396424,1.4265343,1.2961481,REST
1.5182227,1.4071248,1.352775,1.2961481,1.2308533,1.1467345,1.2569805,2.0651877,1.3453624,1.4422204,1.4035668,1.3856406,1.3076696,1.3152946,1.4577379,1.317194,REST
1.9170289,1.5443445,1.4508618,1.4071248,1.2328827,1.1575837,1.2489996,2.2671568,1.4177446,1.4177446,1.3784049,1.372953,1.3019217,1.3038405,1.3784049,1.36565,REST
2.0988092,1.7916473,1.5182227,1.4422204,1.2124356,1.2041595,1.3435029,2.879236,1.5165751,1.4764823,1.4456832,1.3472193,1.264911,1.2884098,1.419507,1.4798648,REST
2.4155746,1.9052559,1.5049918,1.4899665,1.2369317,1.2144958,1.3946326,3.1906114,1.5215124,1.4679918,1.4815532,1.36565,1.3266499,1.3304135,1.4899665,1.5524175,REST
2.4708297,1.9287301,1.6093477,1.4611639,1.2,1.2429802,1.3946326,3.5552778,1.5459626,1.471394,1.4933184,1.3674794,1.3490738,1.3928388,1.4696939,1.6,REST
2.5436194,1.8774984,1.6401219,1.3892444,1.2020816,1.2469964,1.4335271,3.3608036,1.5116217,1.5427248,1.5636495,1.4247807,1.294218,1.4159802,1.4882876,1.5700318,REST
2.6362853,1.7649362,1.7578396,1.5066519,1.3619839,1.3546218,1.3802173,3.2031236,1.454304,1.5132746,1.5198684,1.4317821,1.336039,1.396424,1.4525839,1.5329709,REST
3.1827662,1.9403608,2.4072807,1.9974984,1.7720045,2.1047566,1.4456832,2.936835,2.3611438,2.453569,2.9622626,1.7320508,1.3453624,1.43527,1.4404861,2.2327113,REST
3.1120734,1.8986838,2.4566236,2.0627651,1.9595917,3.443835,1.9,2.4413111,2.317326,2.442335,2.9908192,1.9748418,3.9724047,1.9836835,1.471394,2.2405357,REST
2.8372521,1.8479718,2.406242,2.0579116,1.9685019,3.5784075,1.9442222,2.0639768,2.302173,2.4361856,2.9740546,1.9836835,4.1629314,2.3505318,1.5033296,2.2594247,REST
7.0961256,2.291288,2.3569047,1.979899,1.8694919,3.541892,1.9235384,3.2931747,2.2847319,2.4909837,2.9949958,2.0542638,4.1671333,2.3547823,1.5313393,2.3579652,REST
7.1407285,2.2538855,1.8384776,1.5264337,1.5165751,3.1559467,1.9013153,3.8762095,1.3856406,1.6643317,1.6462078,1.8013883,4.1665335,2.281447,1.5524175,1.8920888,REST
7.496666,2.3622024,1.8627936,1.4645818,1.339776,1.6278821,1.5198684,4.4933286,1.4317821,1.7014699,1.6401219,1.6015618,1.8316659,1.8452642,1.6093477,1.8934096,REST
7.8517513,2.4919872,1.9287301,1.5684388,1.3509257,1.3856406,1.5066519,5.418948,1.4317821,1.6941074,1.6170962,1.5427248,1.3820275,1.3619839,1.6248077,1.9274335,REST
5.2464275,2.2538855,1.9761072,1.6431677,1.3856406,1.3435029,1.5748016,5.204325,1.4404861,1.6248077,1.6046807,1.4474115,1.3509257,1.3509257,1.6673332,1.8493242,REST
5.1667204,2.156386,1.9455076,1.6062378,1.3546218,1.3490738,1.5427248,5.316954,1.4662879,1.5066519,1.5378556,1.4696939,1.2961481,1.430035,1.6263456,1.7734147,REST
5.2877216,2.1224985,1.9287301,1.5874507,1.372953,1.3247641,1.5099669,5.3390074,1.4560219,1.4508618,1.5033296,1.3638182,1.317194,1.36565,1.5604486,1.7073371,REST
5.334791,2.0988092,1.9352002,1.5116217,1.3416407,1.264911,1.4474115,5.25119,1.4747881,1.4491377,1.5636495,1.3910427,1.3379087,1.3416407,1.5297059,1.7392527,REST
5.006496,1.979899,1.8774984,1.4142135,1.352775,1.2786711,1.4815532,5.339944,1.4696939,1.4747881,1.5921683,1.4662879,1.3453624,1.3095801,1.5016658,1.6985288,REST
5.082814,2.1295538,1.8748333,1.4949917,1.3747727,1.3133925,1.4798648,5.6462374,1.4177446,1.5,1.6109004,1.4933184,1.4265343,1.266886,1.5198684,1.6568041,REST
4.848711,2.0940392,1.8041619,1.5378556,1.3546218,1.2980754,1.5016658,5.670538,1.421267,1.5459626,1.6263456,1.5716233,1.4645818,1.3000001,1.5066519,1.6537836,REST
5.315073,2.0481699,1.7720045,1.5524175,1.3674794,1.317194,1.5378556,5.2100863,1.4747881,1.5313393,1.6355428,1.5795568,1.459452,1.2980754,1.5099669,1.596872,REST
5.2254186,2.0772579,1.767767,1.6015618,1.3379087,1.2489996,1.4983324,5.0581617,1.473092,1.5313393,1.5921683,1.5858752,1.4142135,1.2806249,1.5049918,1.5953057,REST
5.4516053,1.9987496,1.7720045,1.6370705,1.317194,1.264911,1.5049918,4.616817,1.4882876,1.4983324,1.5362291,1.5890249,1.3095801,1.3209845,1.4815532,1.5636495,REST
5.5190578,1.9836835,1.7435596,1.5921683,1.2825755,1.2409674,1.459452,4.374357,1.5033296,1.4899665,1.5182227,1.554027,1.2529964,1.3000001,1.4916433,1.566844,REST
4.705316,1.9209373,1.7406895,1.5231546,1.2961481,1.195826,1.4899665,4.4062457,1.43527,1.4696939,1.4866068,1.5732132,1.2124356,1.266886,1.5,1.56205,REST
4.6610084,1.8479718,1.6911534,1.5459626,1.37659,1.2688577,1.430035,4.198809,1.459452,1.471394,1.4849242,1.5049918,1.2529964,1.3019217,1.5049918,1.5198684,REST
4.049074,1.7349352,1.6294171,1.4560219,1.3892444,1.2247449,1.4017845,4.0908437,1.4491377,1.4370108,1.5362291,1.5280707,1.266886,1.266886,1.4916433,1.5116217,REST
3.4095454,1.6985288,1.6385969,1.5748016,1.4628739,1.356466,1.352775,3.6304271,1.776232,1.4764823,1.6077936,1.5684388,1.3038405,1.317194,1.4849242,2.0952327,REST
3.0643108,1.6155494,1.6170962,1.5984367,1.4611639,1.3856406,1.2569805,3.3045423,1.7832555,1.496663,1.5763882,1.5795568,1.3209845,1.3693064,1.4370108,2.0554805,REST
2.3853722,1.5700318,1.6763054,1.5297059,1.4798648,1.3784049,1.3133925,3.8716922,1.7535678,1.4525839,1.5937377,1.5795568,1.36565,1.4177446,1.4089003,2.0579116,REST
3.0413814,1.6598192,1.704406,1.5491934,1.4508618,1.3910427,1.3838352,4.109136,1.7291616,1.5182227,1.5953057,1.56205,1.3892444,1.4525839,1.4439529,2.0359273,REST
3.2465365,1.7649362,1.8343936,1.5411035,1.3693064,1.286468,1.4474115,4.534865,1.3982131,1.4899665,1.496663,1.5049918,1.4106736,1.430035,1.4696939,1.4177446,REST
3.9166312,1.9390719,1.9144189,1.6155494,1.3693064,1.2845232,1.4882876,4.9689035,1.430035,1.4882876,1.5362291,1.4404861,1.5198684,1.4577379,1.5459626,1.5937377,REST
4.59565,1.9887182,1.9390719,1.7073371,1.2349089,1.286468,1.4560219,4.7444706,1.5280707,1.5524175,1.5475787,1.4525839,1.4560219,1.4159802,1.5890249,1.6658331,REST
4.316828,2.1071308,2.0049937,1.7190113,1.3076696,1.2922847,1.4142135,4.5304523,1.5811388,1.5937377,1.534601,1.430035,1.4628739,1.356466,1.566844,1.7888544,REST
4.6189823,2.1412613,1.9786359,1.6837459,1.317194,1.2845232,1.4177446,4.398295,1.6248077,1.6324828,1.6170962,1.423025,1.4491377,1.419507,1.6155494,1.8973665,REST
4.6405816,2.144761,2.0112185,1.6263456,1.336039,1.264911,1.4696939,4.4418464,1.6155494,1.668832,1.5795568,1.4577379,1.3856406,1.3874437,1.5890249,1.8179659,REST
4.411916,2.1633308,2.04939,1.5763882,1.36565,1.2267845,1.5099669,4.6238513,1.6046807,1.6477257,1.5795568,1.4422204,1.4439529,1.4089003,1.5763882,1.8330302,REST
4.43396,2.0530465,1.9949937,1.5684388,1.3601471,1.1979148,1.5083103,4.851804,1.6309507,1.566844,1.5905974,1.4747881,1.4387494,1.4335271,1.5811388,1.7334936,REST
4.6717234,2.0940392,1.9326148,1.4933184,1.3379087,1.2186058,1.5700318,5.2683015,1.6248077,1.5198684,1.5116217,1.5313393,1.4508618,1.371131,1.5297059,1.6881943,REST
4.4452224,2.1118712,1.8934096,1.5149257,1.317194,1.2629331,1.5116217,5.3089547,1.6370705,1.4983324,1.5313393,1.534601,1.3838352,1.3982131,1.5033296,1.7478559,REST
4.707441,2.1130548,1.8627936,1.473092,1.3304135,1.286468,1.4815532,5.053217,1.6324828,1.5604486,1.4764823,1.5684388,1.3057564,1.372953,1.5083103,1.7888544,REST
4.6760025,2.0676074,1.8894444,1.5165751,1.328533,1.3114877,1.4882876,5.150243,1.5890249,1.5779734,1.5198684,1.5394804,1.2903488,1.3747727,1.4882876,1.7972201,REST
4.634652,1.9532025,1.8867962,1.5099669,1.356466,1.2903488,1.4177446,5.096077,1.5362291,1.5748016,1.5313393,1.4849242,1.2489996,1.3946326,1.4949917,1.7888544,REST
4.762877,1.8774984,1.8330302,1.4679918,1.3874437,1.2747549,1.4247807,4.9919934,1.5636495,1.5937377,1.524795,1.4508618,1.2825755,1.3416407,1.5313393,1.7392527,REST
4.5414753,3.238055,2.013703,1.6896745,1.6232682,1.4387494,1.4696939,4.7434163,2.392697,1.6643317,1.6643317,1.4949917,1.3076696,1.3076696,1.5394804,1.7088008,REST
4.3162484,3.315117,2.2293496,1.9761072,1.7507142,1.4832398,1.4882876,4.4056783,2.433105,1.7464249,1.805547,1.5033296,1.3509257,1.328533,1.5475787,1.7291616,REST
3.7369773,3.7296112,2.2671568,2.1142373,1.8801596,1.6370705,1.4404861,3.907045,2.8887713,1.7190113,1.8734994,1.5362291,1.4071248,1.3190906,1.4832398,1.7291616,REST
3.163068,3.720887,2.2405357,2.123676,1.8986838,1.6792855,1.419507,3.6297383,2.8407745,1.6613247,1.8627936,1.5716233,1.473092,1.3583078,1.4422204,1.6881943,REST
2.2923787,2.5553865,2.0542638,1.9583156,1.7291616,1.5362291,1.4679918,3.9096036,2.1470912,1.5362291,1.7478559,1.5132746,1.5362291,1.3802173,1.4035668,1.5636495,REST
2.1494186,2.426932,1.7734147,1.5763882,1.5716233,1.4456832,1.4017845,3.7795503,2.0639768,1.454304,1.5378556,1.4628739,1.5116217,1.37659,1.4177446,1.5748016,REST
5.0808463,1.9646883,1.8179659,1.4611639,1.4491377,1.2629331,1.4370108,4.586393,1.371131,1.496663,1.4781746,1.4474115,1.4679918,1.4142135,1.4815532,1.5475787,REST
6.3134775,2.1494186,2.09165,1.5,1.4456832,1.1895378,1.5953057,5.675826,1.4017845,1.6140013,1.5329709,1.5475787,1.3892444,1.4142135,1.6046807,1.7102631,REST
6.8121214,2.3151674,2.1047566,1.5748016,1.4422204,1.174734,1.5182227,5.8068924,1.3838352,1.5716233,1.6031219,1.5362291,1.3341664,1.4387494,1.6031219,1.781853,REST
7.3460875,2.4207437,2.1908903,1.6401219,1.4439529,1.2589679,1.6015618,6.1326995,1.454304,1.5652477,1.6911534,1.5921683,1.3228756,1.423025,1.5827192,1.7972201,REST
5.9523106,2.285826,2.1459265,1.6867127,1.4247807,1.3076696,1.6507574,5.778408,1.4159802,1.56205,1.7058722,1.596872,1.317194,1.339776,1.6792855,1.8814888,REST
5.2825184,2.2237356,2.0530465,1.7349352,1.3982131,1.3190906,1.5732132,5.307542,1.4491377,1.4949917,1.6852299,1.5443445,1.3509257,1.286468,1.5984367,1.7944359,REST
5.375407,2.1272047,2.078461,1.6673332,1.36565,1.3674794,1.6077936,5.651991,1.471394,1.5411035,1.6763054,1.5394804,1.328533,1.2529964,1.5198684,1.7705932,REST
5.56956,2.124853,2.1095023,1.7291616,1.396424,1.3190906,1.6248077,5.8420887,1.4508618,1.5905974,1.6201851,1.5748016,1.4,1.260952,1.5779734,1.7535678,REST
5.6947346,2.1342444,2.2147236,1.6537836,1.3674794,1.2727922,1.6492423,6.2557974,1.4781746,1.6416456,1.6015618,1.5652477,1.4017845,1.2825755,1.5066519,1.7306068,REST
8.223746,2.9206164,2.4402869,1.6911534,1.4177446,1.3038405,1.8303005,6.616646,1.6837459,1.7972201,1.6673332,1.5732132,1.3820275,1.3490738,1.6852299,2.6000001,REST
9.348797,3.1614869,2.5961509,1.9583156,1.4899665,1.2409674,2.0359273,6.9792547,4.2755117,1.8694919,1.6718254,1.6170962,1.3802173,1.4335271,1.8973665,3.6489725,REST
10.670286,3.315117,2.5641763,1.9157244,1.496663,1.3152946,2.0615528,7.23533,4.9819674,1.9131126,1.7320508,1.6416456,1.328533,1.454304,1.9899749,4.784872,REST
11.409864,3.3756483,2.505993,1.9862024,1.5099669,1.3892444,2.1295538,7.924014,5.2072067,1.8881208,1.8027756,1.6355428,1.3509257,1.471394,1.9735755,4.8507733,REST
10.020978,2.7221315,2.2192342,1.9493588,1.4577379,1.3304135,1.9786359,7.538236,5.159457,1.7492856,1.7592613,1.5604486,1.352775,1.4335271,1.776232,4.4390316,REST
9.151775,2.4454038,2.1154196,1.7734147,1.4422204,1.3601471,1.7521415,6.969218,3.3667493,1.7,1.861451,1.5779734,1.3874437,1.3874437,1.6613247,3.6256034,REST
7.318128,2.1817424,2.0868638,1.7748239,1.4282857,1.3038405,1.7578396,6.6483083,2.2293496,1.6852299,1.8947295,1.4662879,1.3638182,1.4177446,1.5378556,1.9078784,REST
6.0344844,2.0736442,2.192031,1.7564168,1.4949917,1.266886,1.6077936,5.685948,1.6867127,1.6552945,2.0940392,1.5116217,1.37659,1.36565,1.4983324,1.7204651,REST
5.4115615,2.066398,2.2315915,1.7734147,1.4933184,1.3152946,1.6093477,5.7052608,1.6537836,1.6568041,2.215852,1.6,1.371131,1.3322912,1.5411035,1.6881943,REST
5.108816,2.0880613,2.2759614,1.8138357,1.4696939,1.356466,1.6124516,5.5830097,1.6477257,1.6763054,2.238303,1.5779734,1.3619839,1.3114877,1.459452,1.7421252,REST
5.1429563,2.0952327,2.2338307,1.805547,1.419507,1.371131,1.5491934,5.617384,1.6507574,1.6598192,2.2880123,1.6477257,1.3802173,1.2409674,1.4628739,1.7406895,REST
5.5977674,2.221486,2.192031,1.8013883,1.3674794,1.3490738,1.6385969,5.4886246,1.6109004,1.6552945,2.166795,1.6309507,1.339776,1.2629331,1.4764823,1.6852299,REST
5.9279003,2.2226112,2.251666,1.8452642,1.3820275,1.336039,1.668832,5.8146367,1.6109004,1.6201851,2.09165,1.596872,1.3322912,1.2786711,1.471394,1.7306068,REST
5.711392,2.2682593,2.2880123,1.8138357,1.4017845,1.2708265,1.6896745,6.0137343,1.56205,1.5459626,2.0772579,1.6170962,1.3000001,1.3019217,1.5716233,1.7277153,REST
5.725382,2.2549944,2.317326,1.8096961,1.4679918,1.264911,1.6748134,5.7258186,1.5280707,1.5099669,2.0236106,1.6140013,1.2806249,1.3341664,1.5411035,1.6837459,REST
5.3781967,2.2237356,2.285826,1.7972201,1.4370108,1.2845232,1.5984367,5.9354863,1.5427248,1.5716233,1.9836835,1.6201851,1.2980754,1.3509257,1.5491934,1.7832555,REST
5.3693576,2.225983,2.2449944,1.7190113,1.4247807,1.286468,1.5524175,5.6453524,1.5329709,1.6170962,1.9557607,1.6613247,1.3190906,1.3874437,1.555635,1.7592613,REST
5.242137,2.1748564,2.1400933,1.6355428,1.3820275,1.3583078,1.524795,5.5231333,1.5524175,1.6232682,1.9532025,1.6309507,1.4177446,1.3982131,1.4832398,1.762101,REST
5.0882215,2.2836375,2.3075962,1.7435596,1.3910427,1.3619839,1.6263456,5.8821764,1.524795,1.6109004,1.9962465,1.7248188,1.4422204,1.36565,1.4899665,1.7421252,REST
4.9764442,2.2461078,2.2726636,1.7014699,1.3946326,1.328533,1.6446884,6.0257783,1.5636495,1.5572411,2.0542638,1.6718254,1.4983324,1.3472193,1.4832398,1.6385969,REST
4.4221034,2.2124646,2.2349496,1.668832,1.405347,1.3341664,1.6477257,5.8821764,1.5329709,1.5,2.0832667,1.6703293,1.4628739,1.3509257,1.471394,1.6217275,REST
4.535416,2.2113345,2.1679482,1.704406,1.37659,1.2903488,1.6263456,5.5574274,1.5329709,1.5508063,2.0844662,1.6718254,1.4,1.3152946,1.5508063,1.7088008,REST
2.1702535,2.152905,2.236068,1.8721646,1.3874437,1.454304,1.1640447,1.3638182,2.88704,1.5748016,1.5874507,1.6416456,1.430035,1.3638182,1.4628739,2.1908903,REST
2.0161846,1.8289341,1.4849242,1.3114877,1.2589679,1.4106736,1.161895,1.336039,1.6492423,1.5231546,1.4611639,1.5475787,1.3820275,1.3490738,1.4017845,1.7117243,REST
2.0124612,1.6568041,1.4387494,1.2747549,1.2328827,1.2922847,1.1683321,1.3892444,1.5329709,1.4798648,1.4106736,1.4247807,1.3076696,1.352775,1.3892444,1.6896745,REST
1.9287301,1.5572411,1.396424,1.2708265,1.2549901,1.2589679,1.2529964,1.3266499,1.5700318,1.4491377,1.3856406,1.421267,1.2489996,1.3583078,1.4317821,1.8986838,REST
1.9144189,1.5700318,1.4177446,1.3038405,1.2845232,1.3038405,1.2529964,1.3619839,1.5491934,1.454304,1.4282857,1.4282857,1.2922847,1.356466,1.4017845,1.9442222,REST
1.9532025,1.6777962,1.405347,1.2589679,1.294218,1.2549901,1.3000001,1.4106736,1.6673332,1.3856406,1.3784049,1.5016658,1.3247641,1.3304135,1.4525839,1.9493588,REST
2.0062404,1.7592613,1.3892444,1.2747549,1.2884098,1.2041595,1.286468,1.3747727,1.9144189,1.4317821,1.3910427,1.4387494,1.372953,1.3638182,1.4949917,2.007486,REST
2.1702535,1.7790446,1.4282857,1.264911,1.3057564,1.2429802,1.2328827,1.4142135,1.9748418,1.4335271,1.371131,1.4983324,1.3784049,1.3472193,1.4628739,1.7291616,REST
2.20794,1.7535678,1.4089003,1.2308533,1.3000001,1.1768602,1.2247449,1.405347,2.0651877,1.4577379,1.3892444,1.4949917,1.3114877,1.3509257,1.5215124,1.7507142,REST
2.2192342,1.6822604,1.356466,1.2589679,1.2469964,1.2469964,1.183216,1.356466,1.9924859,1.4577379,1.4124447,1.4882876,1.2708265,1.3601471,1.4899665,1.7131841,REST
